contact_id,group,num_send,num_open,num_click,sales_amount
5172,treatment,0,0,0,0
5173,treatment,0,0,0,0
5174,treatment,3,0,0,0
5175,treatment,0,0,0,0
5176,treatment,3,0,0,0
5177,treatment,2,0,0,0
5178,treatment,2,0,0,0
5179,treatment,0,0,0,0
5180,treatment,2,0,0,0
5181,treatment,0,0,0,0
5182,treatment,3,0,0,0
5183,control,0,0,0,0
5184,treatment,0,0,0,0
5185,treatment,3,1,1,0
5186,treatment,0,0,0,0
5187,treatment,3,0,0,0
5188,treatment,3,0,0,0
5189,treatment,3,0,0,0
5190,treatment,2,1,0,0
5191,control,3,0,0,0
5192,treatment,3,0,0,0
5193,treatment,3,0,0,0
5194,treatment,3,0,0,0
5195,treatment,2,0,0,0
5196,treatment,0,0,0,0
5197,treatment,0,0,0,0
5198,treatment,3,0,0,0
5199,treatment,3,0,0,0
5200,treatment,0,0,0,0
5201,control,0,0,0,0
5202,treatment,0,0,0,0
5203,control,2,1,0,0
5204,control,3,0,0,0
5205,treatment,3,1,0,0
5206,treatment,3,1,0,0
5207,treatment,0,0,0,0
5208,treatment,0,0,0,0
5209,treatment,3,0,0,0
5210,treatment,3,0,0,0
5211,treatment,0,0,0,0
5212,treatment,1,0,0,0
5213,treatment,1,0,0,0
5214,treatment,0,0,0,0
5215,treatment,1,0,0,0
5216,treatment,3,1,0,0
5217,treatment,0,0,0,0
5218,treatment,2,1,0,0
5219,control,3,0,0,0
5220,treatment,3,1,0,0
5221,control,0,0,0,0
5222,treatment,2,0,0,0
5223,treatment,1,0,0,0
5224,treatment,0,0,0,0
5225,treatment,3,0,0,0
5226,treatment,3,0,0,0
5227,treatment,0,0,0,0
5228,treatment,1,1,0,0
5229,treatment,3,2,1,0
5230,treatment,1,0,0,0
5231,control,0,0,0,0
5232,treatment,2,2,0,0
5233,treatment,0,0,0,0
5234,control,2,0,0,0
5235,control,3,0,0,0
5236,treatment,3,0,0,0
5237,treatment,1,0,0,0
5238,treatment,2,1,0,0
5239,treatment,1,0,0,0
5240,treatment,3,0,0,0
5241,treatment,3,0,0,0
5242,treatment,3,0,0,0
5243,treatment,2,2,1,0
5244,control,3,0,0,0
5245,treatment,3,0,0,0
5246,treatment,3,1,1,0
5247,treatment,0,0,0,0
5248,treatment,3,0,0,0
5249,treatment,0,0,0,0
5250,treatment,2,0,0,0
5251,treatment,0,0,0,0
5252,treatment,0,0,0,0
5253,treatment,3,2,0,0
5254,treatment,0,0,0,0
5255,treatment,3,0,0,0
5256,treatment,3,0,0,0
5257,treatment,0,0,0,0
5258,treatment,3,0,0,0
5259,treatment,2,2,0,0
5260,treatment,3,0,0,0
5261,treatment,1,0,0,0
5262,treatment,1,0,0,0
5263,treatment,3,0,0,0
5264,treatment,3,1,0,0
5265,treatment,2,0,0,0
5266,treatment,3,0,0,0
5267,treatment,3,0,0,0
5268,treatment,3,2,0,0
5269,treatment,1,0,0,0
5270,treatment,2,0,0,0
5271,treatment,2,0,0,0
5272,treatment,0,0,0,0
5273,treatment,3,0,0,0
5274,treatment,3,0,0,0
5275,treatment,3,0,0,0
5276,treatment,3,0,0,0
5277,treatment,1,0,0,0
5278,treatment,0,0,0,0
5279,treatment,0,0,0,0
5280,treatment,3,0,0,0
5281,treatment,0,0,0,0
5282,treatment,1,0,0,0
5283,treatment,1,0,0,0
5284,treatment,2,2,0,0
5285,treatment,3,0,0,0
5286,treatment,0,0,0,0
5287,treatment,0,0,0,0
5288,treatment,3,0,0,0
5289,treatment,3,0,0,0
5290,treatment,0,0,0,0
5291,control,3,0,0,0
5292,treatment,0,0,0,0
5293,treatment,3,0,0,0
5294,treatment,1,0,0,0
5295,treatment,3,0,0,0
5296,treatment,3,1,0,0
5297,treatment,0,0,0,0
5298,treatment,1,0,0,0
5299,treatment,2,0,0,0
5300,treatment,0,0,0,0
5301,treatment,3,0,0,0
5302,treatment,1,0,0,0
5303,treatment,2,2,0,0
5304,treatment,0,0,0,0
5305,control,3,0,0,0
5306,treatment,3,0,0,0
5307,treatment,0,0,0,0
5308,control,0,0,0,0
5309,treatment,3,0,0,0
5310,control,3,0,0,0
5311,treatment,0,0,0,0
5312,treatment,0,0,0,0
5313,treatment,0,0,0,0
5314,treatment,3,0,0,0
5315,treatment,3,0,0,0
5316,treatment,3,0,0,0
5317,treatment,0,0,0,0
5318,control,0,0,0,0
5319,treatment,3,0,0,0
5320,treatment,0,0,0,0
5321,treatment,1,0,0,0
5322,treatment,2,1,0,0
5323,treatment,3,2,0,0
5324,treatment,3,2,0,0
5325,treatment,2,1,0,0
5326,treatment,3,0,0,0
5327,treatment,3,0,0,0
5328,treatment,3,0,0,0
5329,treatment,3,0,0,0
5330,treatment,1,0,0,0
5331,treatment,3,0,0,0
5332,treatment,3,0,0,0
5333,control,3,0,0,0
5334,treatment,3,0,0,0
5335,control,0,0,0,0
5336,treatment,0,0,0,0
5337,treatment,3,0,0,0
5338,treatment,0,0,0,0
5339,treatment,0,0,0,0
5340,treatment,3,0,0,0
5341,treatment,0,0,0,0
5342,control,3,0,0,0
5343,treatment,0,0,0,0
5344,treatment,0,0,0,0
5345,control,3,0,0,0
5346,treatment,0,0,0,0
5347,treatment,0,0,0,0
5348,treatment,0,0,0,0
5349,treatment,3,0,0,0
5350,treatment,3,0,0,0
5351,treatment,3,0,0,0
5352,treatment,1,0,0,0
5353,treatment,3,0,0,0
5354,control,3,0,0,29
5355,treatment,3,0,0,0
5356,treatment,3,0,0,0
5357,treatment,2,0,0,0
5358,control,0,0,0,0
5359,treatment,0,0,0,0
5360,treatment,0,0,0,0
5361,treatment,3,1,0,0
5362,control,2,1,0,0
5363,treatment,0,0,0,0
5364,treatment,0,0,0,0
5365,control,3,0,0,0
5366,treatment,3,0,0,0
5367,treatment,2,0,0,0
5368,treatment,2,2,0,0
5369,treatment,3,1,0,0
5370,treatment,1,0,0,0
5371,treatment,3,0,0,0
5372,treatment,1,0,0,0
5373,treatment,2,0,0,0
5374,treatment,4,0,0,0
5375,treatment,0,0,0,0
5376,control,2,0,0,0
5377,treatment,2,0,0,0
5378,treatment,2,0,0,0
5379,treatment,3,1,0,0
5380,treatment,0,0,0,0
5381,treatment,0,0,0,0
5382,treatment,2,0,0,0
5383,treatment,3,0,0,0
5384,treatment,3,0,0,0
5385,control,0,0,0,0
5386,treatment,3,0,0,0
5387,treatment,2,0,0,0
5388,treatment,0,0,0,0
5389,treatment,1,0,0,0
5390,treatment,2,0,0,0
5391,treatment,1,0,0,0
5392,treatment,0,0,0,0
5393,treatment,3,0,0,0
5394,treatment,2,2,0,0
5395,treatment,0,0,0,0
5396,treatment,3,2,0,0
5397,treatment,3,0,0,0
5398,treatment,0,0,0,0
5399,treatment,2,1,0,0
5400,treatment,2,2,1,0
5401,treatment,3,0,0,0
5402,treatment,2,2,1,0
5403,treatment,2,1,0,0
5404,treatment,0,0,0,0
5405,treatment,3,0,0,0
5406,treatment,1,0,0,0
5407,treatment,2,0,0,0
5408,control,2,0,0,0
5409,treatment,0,0,0,0
5410,treatment,1,0,0,0
5411,treatment,1,0,0,0
5412,treatment,2,2,0,0
5413,treatment,0,0,0,0
5414,treatment,0,0,0,0
5415,treatment,0,0,0,0
5416,control,3,0,0,0
5417,treatment,2,1,0,0
5418,treatment,3,0,0,0
5419,treatment,0,0,0,0
5420,treatment,0,0,0,0
5421,treatment,1,0,0,0
5422,treatment,3,0,0,0
5423,treatment,0,0,0,0
5424,treatment,3,0,0,0
5425,treatment,1,0,0,0
5426,treatment,0,0,0,0
5427,control,3,0,0,0
5428,treatment,3,0,0,0
5429,treatment,3,2,0,0
5430,treatment,0,0,0,0
5431,treatment,3,0,0,0
5432,treatment,1,0,0,0
5433,treatment,0,0,0,0
5434,treatment,3,0,0,0
5435,treatment,0,0,0,0
5436,treatment,3,0,0,0
5437,treatment,1,0,0,0
5438,treatment,1,0,0,0
5439,treatment,2,0,0,0
5440,treatment,3,0,0,0
5441,treatment,1,0,0,0
5442,treatment,3,1,0,0
5443,treatment,0,0,0,0
5444,treatment,0,0,0,0
5445,treatment,0,0,0,0
5446,treatment,3,0,0,0
5447,treatment,3,1,0,0
5448,treatment,0,0,0,0
5449,treatment,3,0,0,0
5450,treatment,2,0,0,0
5451,treatment,3,0,0,0
5452,treatment,2,0,0,0
5453,treatment,3,0,0,0
5454,treatment,1,0,0,0
5455,treatment,0,0,0,0
5456,treatment,4,4,1,89.99
5457,treatment,3,1,0,0
5458,treatment,3,0,0,0
5459,treatment,0,0,0,0
5460,treatment,0,0,0,0
5461,treatment,3,0,0,0
5462,control,3,1,0,0
5463,treatment,3,0,0,0
5464,treatment,0,0,0,0
5465,treatment,4,1,0,50.99
5466,treatment,2,1,0,0
5467,treatment,0,0,0,0
5468,treatment,3,0,0,0
5469,treatment,0,0,0,0
5470,treatment,1,0,0,0
5471,treatment,1,0,0,0
5472,treatment,2,2,0,0
5473,treatment,1,0,0,0
5474,treatment,2,0,0,0
5475,treatment,0,0,0,0
5476,treatment,0,0,0,0
5477,treatment,0,0,0,0
5478,treatment,3,0,0,0
5479,treatment,3,0,0,0
5480,treatment,3,0,0,0
5481,treatment,2,0,0,0
5482,treatment,0,0,0,0
5483,treatment,2,0,0,0
5484,treatment,3,0,0,0
5485,treatment,0,0,0,0
5486,treatment,3,0,0,0
5487,treatment,0,0,0,0
5488,treatment,3,0,0,0
5489,treatment,3,1,0,0
5490,treatment,2,0,0,0
5491,treatment,0,0,0,0
5492,control,0,0,0,0
5493,treatment,3,0,0,0
5494,treatment,0,0,0,0
5495,treatment,1,0,0,0
5496,treatment,0,0,0,0
5497,treatment,3,0,0,0
5498,treatment,3,0,0,0
5499,treatment,0,0,0,0
5500,treatment,0,0,0,0
5501,treatment,0,0,0,0
5502,treatment,3,0,0,0
5503,treatment,3,0,0,0
5504,treatment,3,0,0,0
5505,treatment,0,0,0,0
5506,treatment,2,0,0,0
5507,treatment,3,1,0,0
5508,treatment,3,0,0,0
5509,treatment,3,0,0,0
5510,treatment,3,0,0,0
5511,treatment,0,0,0,0
5512,treatment,3,0,0,0
5513,treatment,0,0,0,0
5514,treatment,3,0,0,0
5515,treatment,1,0,0,0
5516,treatment,3,0,0,0
5517,treatment,3,0,0,0
5518,treatment,3,0,0,0
5519,treatment,0,0,0,0
5520,treatment,0,0,0,0
5521,control,2,0,0,0
5522,treatment,3,2,0,0
5523,treatment,0,0,0,0
5524,treatment,3,1,0,0
5525,treatment,0,0,0,0
5526,treatment,1,0,0,0
5527,control,3,0,0,0
5528,treatment,4,0,0,0
5529,treatment,3,0,0,0
5530,treatment,3,0,0,0
5531,treatment,3,0,0,0
5532,treatment,1,0,0,0
5533,treatment,3,0,0,0
5534,treatment,3,0,0,0
5535,treatment,0,0,0,0
5536,treatment,2,2,0,0
5537,treatment,3,0,0,0
5538,treatment,0,0,0,0
5539,treatment,3,0,0,0
5540,treatment,0,0,0,0
5541,treatment,1,0,0,0
5542,treatment,3,0,0,214.92
5543,treatment,3,0,0,0
5544,treatment,3,1,0,0
5545,treatment,3,0,0,0
5546,control,3,0,0,0
5547,treatment,3,0,0,0
5548,treatment,1,0,0,0
5549,treatment,0,0,0,0
5550,treatment,0,0,0,0
5551,control,2,2,0,0
5552,treatment,2,0,0,0
5553,treatment,2,2,0,0
5554,treatment,0,0,0,0
5555,treatment,3,0,0,0
5556,treatment,0,0,0,25.99
5557,treatment,2,0,0,0
5558,treatment,0,0,0,0
5559,control,0,0,0,0
5560,control,2,0,0,0
5561,treatment,3,0,0,0
5562,treatment,3,2,0,0
5563,treatment,0,0,0,0
5564,treatment,3,0,0,0
5565,treatment,3,1,1,0
5566,treatment,0,0,0,0
5567,treatment,3,0,0,0
5568,treatment,3,1,0,0
5569,treatment,3,0,0,0
5570,treatment,3,0,0,0
5571,treatment,0,0,0,0
5572,treatment,3,0,0,0
5573,treatment,0,0,0,0
5574,treatment,2,0,0,0
5575,treatment,0,0,0,0
5576,treatment,2,0,0,0
5577,treatment,0,0,0,0
5578,treatment,0,0,0,0
5579,treatment,3,1,0,0
5580,treatment,2,0,0,0
5581,treatment,3,0,0,0
5582,treatment,0,0,0,0
5583,treatment,0,0,0,0
5584,treatment,3,0,0,0
5585,treatment,3,0,0,0
5586,treatment,3,0,0,0
5587,treatment,1,0,0,0
5588,treatment,0,0,0,0
5589,treatment,4,0,0,0
5590,treatment,0,0,0,0
5591,treatment,0,0,0,0
5592,treatment,3,0,0,0
5593,treatment,3,2,0,0
5594,treatment,0,0,0,0
5595,treatment,3,0,0,0
5596,treatment,3,3,0,0
5597,treatment,0,0,0,0
5598,treatment,1,0,0,0
5599,control,4,4,2,0
5600,treatment,0,0,0,0
5601,treatment,0,0,0,0
5602,treatment,3,0,0,0
5603,treatment,3,0,0,0
5604,treatment,2,0,0,0
5605,control,3,1,0,0
5606,treatment,3,2,0,0
5607,treatment,0,0,0,0
5608,treatment,3,0,0,0
5609,treatment,0,0,0,0
5610,treatment,2,0,0,0
5611,treatment,0,0,0,0
5612,treatment,3,0,0,0
5613,control,3,0,0,0
5614,treatment,1,0,0,0
5615,treatment,0,0,0,0
5616,treatment,3,0,0,0
5617,treatment,0,0,0,0
5618,treatment,0,0,0,0
5619,treatment,2,0,0,0
5620,treatment,3,0,0,0
5621,treatment,0,0,0,0
5622,treatment,0,0,0,0
5623,treatment,3,1,0,0
5624,treatment,2,0,0,0
5625,treatment,1,0,0,0
5626,treatment,1,0,0,0
5627,control,0,0,0,0
5628,treatment,3,0,0,0
5629,treatment,0,0,0,0
5630,treatment,0,0,0,0
5631,treatment,0,0,0,0
5632,treatment,2,0,0,0
5633,treatment,2,0,0,0
5634,treatment,0,0,0,0
5635,treatment,3,0,0,0
5636,treatment,3,0,0,0
5637,treatment,0,0,0,0
5638,treatment,3,0,0,0
5639,treatment,3,0,0,0
5640,treatment,3,0,0,0
5641,treatment,3,0,0,0
5642,treatment,2,1,0,0
5643,treatment,3,0,0,0
5644,treatment,5,2,1,0
5645,treatment,3,0,0,0
5646,treatment,0,0,0,0
5647,treatment,3,0,0,0
5648,treatment,0,0,0,0
5649,control,3,0,0,0
5650,treatment,0,0,0,0
5651,treatment,3,0,0,0
5652,treatment,3,0,0,0
5653,treatment,2,0,0,0
5654,treatment,2,2,0,0
5655,treatment,2,0,0,0
5656,treatment,3,0,0,0
5657,treatment,3,0,0,0
5658,treatment,3,0,0,0
5659,control,2,1,0,0
5660,control,0,0,0,0
5661,treatment,3,0,0,0
5662,treatment,3,0,0,0
5663,treatment,0,0,0,0
5664,treatment,0,0,0,0
5665,control,0,0,0,0
5666,treatment,2,0,0,0
5667,treatment,3,0,0,0
5668,treatment,0,0,0,0
5669,treatment,3,0,0,0
5670,treatment,3,0,0,0
5671,treatment,1,0,0,0
5672,treatment,0,0,0,0
5673,control,3,0,0,0
5674,treatment,0,0,0,0
5675,treatment,0,0,0,0
5676,treatment,1,0,0,0
5677,treatment,3,0,0,0
5678,treatment,3,0,0,0
5679,treatment,0,0,0,0
5680,treatment,3,0,0,0
5681,treatment,2,2,1,23.98
5682,treatment,3,0,0,0
5683,treatment,3,3,0,0
5684,treatment,1,0,0,0
5685,control,3,0,0,0
5686,treatment,1,0,0,0
5687,treatment,3,0,0,0
5688,treatment,3,0,0,0
5689,treatment,1,0,0,0
5690,treatment,2,0,0,0
5691,treatment,1,0,0,0
5692,treatment,0,0,0,0
5693,control,3,0,0,0
5694,treatment,3,0,0,0
5695,treatment,0,0,0,0
5696,treatment,0,0,0,0
5697,control,0,0,0,0
5698,treatment,0,0,0,0
5699,treatment,3,0,0,0
5700,treatment,3,0,0,0
5701,treatment,0,0,0,0
5702,treatment,1,0,0,0
5703,treatment,3,0,0,0
5704,treatment,2,0,0,0
5705,treatment,3,0,0,0
5706,treatment,3,0,0,0
5707,treatment,3,1,0,0
5708,treatment,3,0,0,0
5709,treatment,3,0,0,0
5710,treatment,2,2,0,0
5711,treatment,3,0,0,0
5712,treatment,0,0,0,0
5713,treatment,3,0,0,0
5714,treatment,3,1,0,0
5715,treatment,1,0,0,0
5716,treatment,0,0,0,0
5717,treatment,2,0,0,0
5718,treatment,3,2,0,0
5719,treatment,1,0,0,0
5720,treatment,0,0,0,0
5721,treatment,0,0,0,0
5722,treatment,3,0,0,0
5723,treatment,2,2,0,0
5724,treatment,0,0,0,0
5725,treatment,0,0,0,0
5726,control,2,0,0,0
5727,treatment,0,0,0,0
5728,treatment,0,0,0,0
5729,treatment,3,0,0,0
5730,treatment,2,2,0,0
5731,treatment,0,0,0,0
5732,control,2,2,0,0
5733,treatment,2,0,0,0
5734,treatment,0,0,0,0
5735,treatment,0,0,0,0
5736,treatment,3,0,0,0
5737,treatment,3,0,0,0
5738,treatment,0,0,0,0
5739,treatment,3,3,0,0
5740,control,0,0,0,0
5741,treatment,0,0,0,0
5742,treatment,1,0,0,0
5743,treatment,0,0,0,0
5744,treatment,3,0,0,0
5745,treatment,3,1,0,0
5746,treatment,0,0,0,0
5747,treatment,3,0,0,0
5748,treatment,4,0,0,0
5749,control,2,0,0,0
5750,treatment,3,0,0,0
5751,treatment,0,0,0,0
5752,control,0,0,0,0
5753,treatment,1,0,0,0
5754,treatment,2,0,0,0
5755,treatment,0,0,0,0
5756,treatment,0,0,0,0
5757,treatment,3,0,0,0
5758,treatment,3,0,0,0
5759,treatment,2,0,0,0
5760,treatment,2,0,0,0
5761,treatment,4,0,0,0
5762,treatment,0,0,0,0
5763,treatment,0,0,0,0
5764,treatment,3,0,0,0
5765,treatment,2,0,0,0
5766,treatment,3,0,0,0
5767,treatment,3,1,0,0
5768,treatment,3,1,0,0
5769,control,0,0,0,0
5770,treatment,2,0,0,0
5771,treatment,2,0,0,0
5772,treatment,0,0,0,0
5773,treatment,3,0,0,0
5774,treatment,3,0,0,0
5775,treatment,3,0,0,0
5776,treatment,0,0,0,0
5777,treatment,3,0,0,0
5778,control,0,0,0,0
5779,treatment,0,0,0,0
5780,treatment,2,0,0,0
5781,treatment,0,0,0,0
5782,control,3,0,0,0
5783,treatment,3,1,0,0
5784,treatment,3,0,0,0
5785,control,3,0,0,0
5786,treatment,3,0,0,0
5787,treatment,3,0,0,0
5788,treatment,0,0,0,0
5789,treatment,0,0,0,0
5790,treatment,3,0,0,0
5791,treatment,0,0,0,0
5792,treatment,0,0,0,0
5793,treatment,2,1,0,0
5794,treatment,0,0,0,0
5795,treatment,3,0,0,0
5796,treatment,2,2,0,0
5797,treatment,2,1,0,0
5798,treatment,3,1,0,0
5799,treatment,0,0,0,0
5800,treatment,3,0,0,0
5801,treatment,3,0,0,0
5802,treatment,0,0,0,0
5803,treatment,3,0,0,0
5804,control,3,0,0,0
5805,treatment,3,0,0,0
5806,treatment,0,0,0,0
5807,treatment,0,0,0,0
5808,treatment,5,1,1,0
5809,treatment,2,0,0,0
5810,treatment,2,1,0,0
5811,treatment,3,0,0,0
5812,treatment,3,0,0,0
5813,treatment,3,0,0,0
5814,treatment,3,2,0,0
5815,treatment,1,0,0,0
5816,treatment,0,0,0,0
5817,treatment,3,3,0,0
5818,treatment,2,0,0,0
5819,treatment,3,1,0,0
5820,treatment,3,0,0,0
5821,treatment,0,0,0,0
5822,treatment,0,0,0,0
5823,treatment,0,0,0,0
5824,treatment,1,0,0,0
5825,treatment,0,0,0,0
5826,treatment,0,0,0,0
5827,control,3,0,0,0
5828,treatment,2,0,0,0
5829,treatment,3,0,0,0
5830,treatment,0,0,0,0
5831,treatment,0,0,0,0
5832,control,0,0,0,0
5833,treatment,3,0,0,0
5834,treatment,2,0,0,0
5835,treatment,3,0,0,0
5836,treatment,0,0,0,0
5837,treatment,2,1,0,0
5838,control,2,0,0,0
5839,treatment,3,0,0,0
5840,treatment,3,0,0,0
5841,treatment,3,0,0,0
5842,treatment,3,0,0,0
5843,treatment,3,0,0,0
5844,treatment,3,0,0,0
5845,treatment,3,0,0,0
5846,treatment,3,0,0,0
5847,treatment,4,1,0,0
5848,treatment,3,0,0,0
5849,treatment,3,0,0,0
5850,treatment,2,0,0,0
5851,treatment,1,0,0,0
5852,treatment,1,0,0,0
5853,treatment,3,0,0,0
5854,treatment,0,0,0,0
5855,treatment,1,0,0,0
5856,treatment,0,0,0,0
5857,treatment,2,0,0,0
5858,treatment,0,0,0,0
5859,treatment,2,0,0,0
5860,treatment,0,0,0,0
5861,treatment,2,0,0,0
5862,treatment,2,1,0,0
5863,treatment,0,0,0,0
5864,treatment,3,0,0,0
5865,treatment,0,0,0,0
5866,control,3,2,0,0
5867,treatment,0,0,0,0
5868,treatment,1,0,0,0
5869,treatment,3,0,0,0
5870,treatment,3,3,2,0
5871,control,3,0,0,0
5872,treatment,0,0,0,0
5873,control,3,0,0,0
5874,treatment,3,1,0,0
5875,treatment,3,0,0,0
5876,treatment,4,0,0,0
5877,treatment,0,0,0,0
5878,treatment,1,0,0,0
5879,treatment,3,0,0,0
5880,treatment,0,0,0,0
5881,treatment,3,0,0,0
5882,treatment,0,0,0,0
5883,treatment,3,0,0,0
5884,control,0,0,0,0
5885,treatment,2,0,0,0
5886,control,2,0,0,0
5887,treatment,3,0,0,0
5888,treatment,3,0,0,0
5889,treatment,3,0,0,0
5890,treatment,0,0,0,0
5891,treatment,3,0,0,0
5892,treatment,3,0,0,0
5893,treatment,1,0,0,0
5894,control,0,0,0,0
5895,treatment,0,0,0,0
5896,treatment,1,0,0,0
5897,treatment,0,0,0,0
5898,treatment,0,0,0,0
5899,treatment,1,0,0,0
5900,treatment,0,0,0,0
5901,treatment,3,0,0,0
5902,treatment,3,0,0,0
5903,treatment,3,0,0,0
5904,treatment,3,0,0,0
5905,treatment,0,0,0,0
5906,treatment,0,0,0,0
5907,treatment,3,0,0,0
5908,treatment,3,0,0,0
5909,treatment,3,1,0,0
5910,treatment,3,0,0,0
5911,treatment,2,1,0,0
5912,treatment,2,1,0,0
5913,treatment,3,0,0,0
5914,treatment,2,0,0,0
5915,treatment,2,1,0,0
5916,treatment,3,0,0,0
5917,treatment,3,0,0,0
5918,control,0,0,0,0
5919,treatment,0,0,0,0
5920,treatment,0,0,0,0
5921,treatment,3,0,0,0
5922,treatment,3,0,0,0
5923,treatment,0,0,0,0
5924,treatment,0,0,0,0
5925,treatment,0,0,0,0
5926,treatment,3,0,0,0
5927,treatment,1,0,0,0
5928,treatment,3,1,0,0
5929,treatment,3,3,0,0
5930,treatment,0,0,0,0
5931,control,0,0,0,0
5932,treatment,2,2,0,0
5933,treatment,3,0,0,0
5934,treatment,2,2,1,0
5935,treatment,0,0,0,0
5936,treatment,0,0,0,0
5937,treatment,3,0,0,0
5938,treatment,0,0,0,0
5939,treatment,3,0,0,0
5940,treatment,3,0,0,0
5941,treatment,0,0,0,0
5942,treatment,1,0,0,0
5943,treatment,1,0,0,0
5944,treatment,3,0,0,0
5945,treatment,0,0,0,0
5946,treatment,3,0,0,0
5947,treatment,3,0,0,0
5948,treatment,3,0,0,0
5949,treatment,3,1,1,0
5950,treatment,3,0,0,0
5951,treatment,2,0,0,0
5952,treatment,3,0,0,0
5953,treatment,0,0,0,0
5954,treatment,1,0,0,0
5955,treatment,3,0,0,0
5956,control,3,0,0,0
5957,treatment,0,0,0,0
5958,treatment,3,0,0,0
5959,treatment,0,0,0,0
5960,treatment,3,0,0,0
5961,treatment,0,0,0,0
5962,treatment,3,0,0,0
5963,treatment,0,0,0,0
5964,treatment,2,0,0,0
5965,treatment,3,0,0,0
5966,treatment,3,1,0,0
5967,treatment,2,0,0,0
5968,treatment,3,0,0,0
5969,treatment,2,0,0,0
5970,treatment,2,0,0,0
5971,treatment,1,0,0,0
5972,treatment,0,0,0,0
5973,treatment,3,0,0,0
5974,treatment,3,1,0,0
5975,treatment,3,0,0,0
5976,treatment,0,0,0,0
5977,control,3,0,0,0
5978,control,3,0,0,0
5979,treatment,3,0,0,0
5980,control,1,1,0,0
5981,treatment,2,0,0,0
5982,treatment,3,1,0,0
5983,treatment,0,0,0,0
5984,treatment,0,0,0,0
5985,treatment,0,0,0,70.97
5986,treatment,3,0,0,0
5987,treatment,3,0,0,0
5988,treatment,2,0,0,0
5989,treatment,3,1,1,0
5990,treatment,0,0,0,0
5991,control,2,0,0,0
5992,treatment,2,1,1,0
5993,treatment,2,0,0,0
5994,treatment,0,0,0,0
5995,treatment,0,0,0,0
5996,control,3,0,0,0
5997,treatment,3,0,0,0
5998,treatment,0,0,0,0
5999,treatment,0,0,0,0
6000,control,0,0,0,0
6001,treatment,3,0,0,0
6002,treatment,3,0,0,0
6003,treatment,1,0,0,0
6004,control,0,0,0,0
6005,treatment,4,1,0,0
6006,treatment,3,0,0,0
6007,treatment,3,0,0,0
6008,treatment,4,0,0,0
6009,treatment,3,0,0,0
6010,treatment,3,0,0,0
6011,treatment,3,3,0,0
6012,treatment,2,2,0,0
6013,treatment,0,0,0,0
6014,treatment,3,0,0,0
6015,treatment,0,0,0,0
6016,treatment,1,0,0,0
6017,treatment,1,0,0,0
6018,treatment,3,0,0,0
6019,treatment,3,0,0,0
6020,treatment,3,0,0,0
6021,treatment,0,0,0,0
6022,treatment,3,0,0,0
6023,treatment,2,0,0,0
6024,treatment,3,0,0,0
6025,treatment,2,0,0,0
6026,treatment,2,1,0,0
6027,treatment,3,1,0,0
6028,treatment,3,0,0,0
6029,treatment,0,0,0,0
6030,treatment,0,0,0,0
6031,treatment,0,0,0,0
6032,treatment,3,0,0,0
6033,treatment,0,0,0,0
6034,treatment,2,2,1,0
6035,treatment,3,0,0,0
6036,treatment,3,1,0,0
6037,treatment,0,0,0,0
6038,treatment,0,0,0,0
6039,treatment,3,0,0,0
6040,treatment,0,0,0,0
6041,treatment,0,0,0,0
6042,treatment,0,0,0,0
6043,treatment,3,3,0,0
6044,treatment,0,0,0,0
6045,treatment,0,0,0,0
6046,treatment,0,0,0,0
6047,treatment,3,0,0,0
6048,treatment,2,1,1,0
6049,treatment,3,0,0,0
6050,treatment,0,0,0,0
6051,control,3,0,0,0
6052,control,0,0,0,0
6053,treatment,0,0,0,0
6054,control,2,1,0,0
6055,treatment,1,0,0,0
6056,treatment,2,0,0,0
6057,treatment,2,0,0,0
6058,treatment,3,0,0,0
6059,treatment,0,0,0,0
6060,treatment,0,0,0,0
6061,treatment,3,0,0,0
6062,treatment,0,0,0,0
6063,treatment,0,0,0,0
6064,control,0,0,0,0
6065,control,2,0,0,0
6066,treatment,0,0,0,0
6067,treatment,2,2,1,0
6068,treatment,3,0,0,0
6069,treatment,3,2,0,0
6070,treatment,1,0,0,0
6071,treatment,0,0,0,0
6072,treatment,0,0,0,0
6073,treatment,3,0,0,0
6074,treatment,3,0,0,104.99
6075,treatment,2,1,0,0
6076,treatment,2,0,0,0
6077,treatment,1,0,0,0
6078,treatment,2,0,0,0
6079,treatment,3,0,0,0
6080,treatment,3,0,0,0
6081,control,3,0,0,0
6082,treatment,0,0,0,0
6083,treatment,0,0,0,0
6084,treatment,3,0,0,0
6085,treatment,3,0,0,0
6086,treatment,3,0,0,0
6087,treatment,3,0,0,0
6088,treatment,0,0,0,0
6089,treatment,2,0,0,0
6090,treatment,2,0,0,0
6091,treatment,3,1,0,0
6092,treatment,0,0,0,0
6093,treatment,3,0,0,0
6094,treatment,3,1,0,0
6095,treatment,0,0,0,0
6096,treatment,0,0,0,0
6097,treatment,0,0,0,0
6098,treatment,3,3,0,0
6099,treatment,0,0,0,0
6100,treatment,2,0,0,0
6101,treatment,0,0,0,0
6102,treatment,0,0,0,0
6103,treatment,3,2,0,0
6104,treatment,0,0,0,0
6105,treatment,0,0,0,0
6106,treatment,3,1,0,0
6107,treatment,3,0,0,0
6108,control,0,0,0,0
6109,treatment,3,0,0,0
6110,treatment,0,0,0,0
6111,treatment,3,0,0,0
6112,treatment,0,0,0,0
6113,treatment,0,0,0,0
