count,season_1,season_2,season_3,season_4,workingday,holiday,hour,weather_1,weather_2,weather_3,weather_4,temp,atemp,humidity,windspeed
1,FALSE,FALSE,FALSE,TRUE,1,0,4,FALSE,FALSE,TRUE,FALSE,18.86,22.725,100,11.0014
3,FALSE,FALSE,FALSE,TRUE,1,0,5,FALSE,FALSE,TRUE,FALSE,18.86,22.725,100,11.0014
18,FALSE,FALSE,FALSE,TRUE,1,0,6,FALSE,FALSE,TRUE,FALSE,19.68,23.485,100,27.9993
46,FALSE,FALSE,FALSE,TRUE,1,0,7,FALSE,FALSE,TRUE,FALSE,18.04,21.97,100,7.0015
86,FALSE,FALSE,FALSE,TRUE,1,0,8,FALSE,FALSE,TRUE,FALSE,18.04,21.97,100,0
64,FALSE,FALSE,FALSE,TRUE,1,0,9,FALSE,FALSE,TRUE,FALSE,18.04,21.97,100,16.9979
33,FALSE,FALSE,FALSE,TRUE,1,0,10,FALSE,FALSE,TRUE,FALSE,18.04,21.97,100,6.0032
50,FALSE,FALSE,FALSE,TRUE,1,0,11,FALSE,FALSE,TRUE,FALSE,18.04,21.97,100,6.0032
33,FALSE,FALSE,FALSE,TRUE,1,0,12,FALSE,FALSE,TRUE,FALSE,18.04,21.97,100,8.9981
33,FALSE,FALSE,FALSE,TRUE,1,0,13,FALSE,FALSE,TRUE,FALSE,18.04,21.97,100,12.998
25,FALSE,FALSE,FALSE,TRUE,1,0,14,FALSE,FALSE,TRUE,FALSE,18.04,21.97,100,12.998
30,FALSE,FALSE,FALSE,TRUE,1,0,15,FALSE,FALSE,TRUE,FALSE,17.22,21.21,94,15.0013
31,FALSE,FALSE,FALSE,TRUE,1,0,16,FALSE,FALSE,TRUE,FALSE,17.22,21.21,94,12.998
52,FALSE,FALSE,FALSE,TRUE,1,0,17,FALSE,FALSE,TRUE,FALSE,16.4,20.455,100,22.0028
51,FALSE,FALSE,FALSE,TRUE,1,0,18,FALSE,FALSE,TRUE,FALSE,16.4,20.455,94,19.9995
33,FALSE,FALSE,FALSE,TRUE,1,0,19,FALSE,FALSE,TRUE,FALSE,13.94,14.395,87,43.0006
26,FALSE,FALSE,FALSE,TRUE,1,0,20,FALSE,FALSE,TRUE,FALSE,13.94,14.395,87,43.0006
6,FALSE,FALSE,FALSE,TRUE,1,0,21,FALSE,FALSE,TRUE,FALSE,12.3,12.88,87,35.0008
13,FALSE,FALSE,FALSE,TRUE,1,0,22,FALSE,FALSE,TRUE,FALSE,9.84,9.85,93,30.0026
16,FALSE,FALSE,FALSE,TRUE,1,0,23,TRUE,FALSE,FALSE,FALSE,9.84,10.605,93,26.0027
21,FALSE,FALSE,FALSE,TRUE,1,0,0,FALSE,TRUE,FALSE,FALSE,10.66,11.365,87,19.9995
7,FALSE,FALSE,FALSE,TRUE,1,0,1,TRUE,FALSE,FALSE,FALSE,10.66,11.365,81,23.9994
4,FALSE,FALSE,FALSE,TRUE,1,0,2,TRUE,FALSE,FALSE,FALSE,11.48,13.635,65,15.0013
1,FALSE,FALSE,FALSE,TRUE,1,0,3,TRUE,FALSE,FALSE,FALSE,10.66,11.365,60,19.9995
2,FALSE,FALSE,FALSE,TRUE,1,0,4,FALSE,TRUE,FALSE,FALSE,9.84,9.85,60,31.0009
12,FALSE,FALSE,FALSE,TRUE,1,0,5,TRUE,FALSE,FALSE,FALSE,9.02,10.605,64,15.0013
71,FALSE,FALSE,FALSE,TRUE,1,0,6,TRUE,FALSE,FALSE,FALSE,9.02,10.605,55,19.0012
244,FALSE,FALSE,FALSE,TRUE,1,0,7,TRUE,FALSE,FALSE,FALSE,9.02,10.605,60,15.0013
429,FALSE,FALSE,FALSE,TRUE,1,0,8,TRUE,FALSE,FALSE,FALSE,9.02,10.605,55,19.0012
225,FALSE,FALSE,FALSE,TRUE,1,0,9,TRUE,FALSE,FALSE,FALSE,9.84,10.605,52,26.0027
110,FALSE,FALSE,FALSE,TRUE,1,0,10,TRUE,FALSE,FALSE,FALSE,10.66,11.365,52,22.0028
106,FALSE,FALSE,FALSE,TRUE,1,0,11,TRUE,FALSE,FALSE,FALSE,11.48,13.635,52,16.9979
156,FALSE,FALSE,FALSE,TRUE,1,0,12,TRUE,FALSE,FALSE,FALSE,11.48,12.88,52,22.0028
124,FALSE,FALSE,FALSE,TRUE,1,0,13,TRUE,FALSE,FALSE,FALSE,12.3,13.635,49,23.9994
137,FALSE,FALSE,FALSE,TRUE,1,0,14,TRUE,FALSE,FALSE,FALSE,13.12,15.15,45,16.9979
117,FALSE,FALSE,FALSE,TRUE,1,0,15,TRUE,FALSE,FALSE,FALSE,13.12,16.665,45,8.9981
208,FALSE,FALSE,FALSE,TRUE,1,0,16,TRUE,FALSE,FALSE,FALSE,13.12,15.91,45,12.998
331,FALSE,FALSE,FALSE,TRUE,1,0,17,TRUE,FALSE,FALSE,FALSE,12.3,15.91,49,7.0015
318,FALSE,FALSE,FALSE,TRUE,1,0,18,TRUE,FALSE,FALSE,FALSE,11.48,13.635,52,15.0013
232,FALSE,FALSE,FALSE,TRUE,1,0,19,TRUE,FALSE,FALSE,FALSE,10.66,13.635,56,7.0015
175,FALSE,FALSE,FALSE,TRUE,1,0,20,TRUE,FALSE,FALSE,FALSE,10.66,13.635,60,7.0015
139,FALSE,FALSE,FALSE,TRUE,1,0,21,TRUE,FALSE,FALSE,FALSE,11.48,15.15,61,6.0032
92,FALSE,FALSE,FALSE,TRUE,1,0,22,TRUE,FALSE,FALSE,FALSE,10.66,13.635,65,8.9981
61,FALSE,FALSE,FALSE,TRUE,1,0,23,TRUE,FALSE,FALSE,FALSE,9.84,12.88,70,7.0015
34,FALSE,FALSE,FALSE,TRUE,1,0,0,TRUE,FALSE,FALSE,FALSE,9.84,14.395,65,0
14,FALSE,FALSE,FALSE,TRUE,1,0,1,TRUE,FALSE,FALSE,FALSE,9.84,14.395,65,0
12,FALSE,FALSE,FALSE,TRUE,1,0,2,TRUE,FALSE,FALSE,FALSE,9.84,14.395,70,0
6,FALSE,FALSE,FALSE,TRUE,1,0,3,TRUE,FALSE,FALSE,FALSE,9.02,13.635,80,0
2,FALSE,FALSE,FALSE,TRUE,1,0,4,TRUE,FALSE,FALSE,FALSE,9.02,13.635,80,0
20,FALSE,FALSE,FALSE,TRUE,1,0,5,TRUE,FALSE,FALSE,FALSE,9.02,13.635,80,0
63,FALSE,FALSE,FALSE,TRUE,1,0,6,TRUE,FALSE,FALSE,FALSE,9.02,12.88,80,6.0032
199,FALSE,FALSE,FALSE,TRUE,1,0,7,TRUE,FALSE,FALSE,FALSE,9.02,12.88,75,6.0032
385,FALSE,FALSE,FALSE,TRUE,1,0,8,TRUE,FALSE,FALSE,FALSE,9.84,14.395,81,0
264,FALSE,FALSE,FALSE,TRUE,1,0,9,TRUE,FALSE,FALSE,FALSE,10.66,14.395,81,6.0032
126,FALSE,FALSE,FALSE,TRUE,1,0,10,FALSE,TRUE,FALSE,FALSE,12.3,15.15,70,11.0014
136,FALSE,FALSE,FALSE,TRUE,1,0,11,TRUE,FALSE,FALSE,FALSE,13.12,15.15,70,16.9979
173,FALSE,FALSE,FALSE,TRUE,1,0,12,TRUE,FALSE,FALSE,FALSE,14.76,16.665,57,19.9995
168,FALSE,FALSE,FALSE,TRUE,1,0,13,TRUE,FALSE,FALSE,FALSE,15.58,19.695,50,12.998
187,FALSE,FALSE,FALSE,TRUE,1,0,14,TRUE,FALSE,FALSE,FALSE,15.58,19.695,46,19.0012
189,FALSE,FALSE,FALSE,TRUE,1,0,15,TRUE,FALSE,FALSE,FALSE,15.58,19.695,46,19.0012
250,FALSE,FALSE,FALSE,TRUE,1,0,16,TRUE,FALSE,FALSE,FALSE,14.76,17.425,62,8.9981
362,FALSE,FALSE,FALSE,TRUE,1,0,17,TRUE,FALSE,FALSE,FALSE,13.94,17.425,66,7.0015
318,FALSE,FALSE,FALSE,TRUE,1,0,18,TRUE,FALSE,FALSE,FALSE,13.94,18.18,61,0
199,FALSE,FALSE,FALSE,TRUE,1,0,19,TRUE,FALSE,FALSE,FALSE,13.94,18.18,61,0
150,FALSE,FALSE,FALSE,TRUE,1,0,20,TRUE,FALSE,FALSE,FALSE,12.3,16.665,81,0
140,FALSE,FALSE,FALSE,TRUE,1,0,21,TRUE,FALSE,FALSE,FALSE,12.3,16.665,75,0
129,FALSE,FALSE,FALSE,TRUE,1,0,22,TRUE,FALSE,FALSE,FALSE,11.48,15.91,87,0
94,FALSE,FALSE,FALSE,TRUE,1,0,23,TRUE,FALSE,FALSE,FALSE,11.48,15.91,81,0
77,FALSE,FALSE,FALSE,TRUE,0,0,0,FALSE,TRUE,FALSE,FALSE,10.66,13.635,81,7.0015
66,FALSE,FALSE,FALSE,TRUE,0,0,1,FALSE,TRUE,FALSE,FALSE,10.66,12.88,70,11.0014
60,FALSE,FALSE,FALSE,TRUE,0,0,2,FALSE,TRUE,FALSE,FALSE,11.48,15.15,61,6.0032
25,FALSE,FALSE,FALSE,TRUE,0,0,3,FALSE,TRUE,FALSE,FALSE,11.48,15.15,61,6.0032
3,FALSE,FALSE,FALSE,TRUE,0,0,4,FALSE,TRUE,FALSE,FALSE,10.66,13.635,65,7.0015
6,FALSE,FALSE,FALSE,TRUE,0,0,5,TRUE,FALSE,FALSE,FALSE,10.66,12.88,60,11.0014
11,FALSE,FALSE,FALSE,TRUE,0,0,6,TRUE,FALSE,FALSE,FALSE,9.84,12.88,65,7.0015
11,FALSE,FALSE,FALSE,TRUE,0,0,7,TRUE,FALSE,FALSE,FALSE,9.84,11.365,65,12.998
73,FALSE,FALSE,FALSE,TRUE,0,0,8,TRUE,FALSE,FALSE,FALSE,10.66,13.635,65,8.9981
149,FALSE,FALSE,FALSE,TRUE,0,0,9,TRUE,FALSE,FALSE,FALSE,11.48,12.88,61,19.0012
192,FALSE,FALSE,FALSE,TRUE,0,0,10,TRUE,FALSE,FALSE,FALSE,13.12,15.15,57,16.9979
236,FALSE,FALSE,FALSE,TRUE,0,0,11,TRUE,FALSE,FALSE,FALSE,13.12,14.395,53,27.9993
283,FALSE,FALSE,FALSE,TRUE,0,0,12,TRUE,FALSE,FALSE,FALSE,13.12,14.395,45,27.9993
286,FALSE,FALSE,FALSE,TRUE,0,0,13,TRUE,FALSE,FALSE,FALSE,13.94,15.15,34,27.9993
293,FALSE,FALSE,FALSE,TRUE,0,0,14,TRUE,FALSE,FALSE,FALSE,13.94,15.15,31,22.0028
299,FALSE,FALSE,FALSE,TRUE,0,0,15,TRUE,FALSE,FALSE,FALSE,13.94,15.15,34,23.9994
241,FALSE,FALSE,FALSE,TRUE,0,0,16,TRUE,FALSE,FALSE,FALSE,13.12,14.395,31,26.0027
185,FALSE,FALSE,FALSE,TRUE,0,0,17,TRUE,FALSE,FALSE,FALSE,11.48,12.88,36,22.0028
172,FALSE,FALSE,FALSE,TRUE,0,0,18,TRUE,FALSE,FALSE,FALSE,10.66,12.88,38,15.0013
154,FALSE,FALSE,FALSE,TRUE,0,0,19,TRUE,FALSE,FALSE,FALSE,10.66,12.12,38,19.0012
124,FALSE,FALSE,FALSE,TRUE,0,0,20,TRUE,FALSE,FALSE,FALSE,9.84,11.365,35,15.0013
83,FALSE,FALSE,FALSE,TRUE,0,0,21,TRUE,FALSE,FALSE,FALSE,9.02,10.605,44,15.0013
95,FALSE,FALSE,FALSE,TRUE,0,0,22,TRUE,FALSE,FALSE,FALSE,9.02,11.365,41,8.9981
66,FALSE,FALSE,FALSE,TRUE,0,0,23,TRUE,FALSE,FALSE,FALSE,8.2,10.605,47,11.0014
74,FALSE,FALSE,FALSE,TRUE,0,0,0,TRUE,FALSE,FALSE,FALSE,8.2,9.85,51,15.0013
62,FALSE,FALSE,FALSE,TRUE,0,0,1,TRUE,FALSE,FALSE,FALSE,6.56,7.575,59,15.0013
52,FALSE,FALSE,FALSE,TRUE,0,0,2,TRUE,FALSE,FALSE,FALSE,7.38,8.335,55,16.9979
19,FALSE,FALSE,FALSE,TRUE,0,0,3,TRUE,FALSE,FALSE,FALSE,6.56,9.09,59,8.9981
5,FALSE,FALSE,FALSE,TRUE,0,0,4,TRUE,FALSE,FALSE,FALSE,6.56,8.335,59,11.0014
6,FALSE,FALSE,FALSE,TRUE,0,0,5,TRUE,FALSE,FALSE,FALSE,7.38,10.605,59,7.0015
10,FALSE,FALSE,FALSE,TRUE,0,0,6,TRUE,FALSE,FALSE,FALSE,6.56,11.365,59,0
31,FALSE,FALSE,FALSE,TRUE,0,0,7,TRUE,FALSE,FALSE,FALSE,7.38,12.12,55,0
72,FALSE,FALSE,FALSE,TRUE,0,0,8,TRUE,FALSE,FALSE,FALSE,6.56,11.365,69,0
107,FALSE,FALSE,FALSE,TRUE,0,0,9,TRUE,FALSE,FALSE,FALSE,8.2,12.88,59,0
194,FALSE,FALSE,FALSE,TRUE,0,0,10,TRUE,FALSE,FALSE,FALSE,9.84,14.395,44,0
197,FALSE,FALSE,FALSE,TRUE,0,0,11,TRUE,FALSE,FALSE,FALSE,10.66,15.15,35,0
288,FALSE,FALSE,FALSE,TRUE,0,0,12,TRUE,FALSE,FALSE,FALSE,10.66,15.15,35,0
268,FALSE,FALSE,FALSE,TRUE,0,0,13,TRUE,FALSE,FALSE,FALSE,12.3,16.665,31,0
242,FALSE,FALSE,FALSE,TRUE,0,0,14,TRUE,FALSE,FALSE,FALSE,12.3,16.665,28,0
266,FALSE,FALSE,FALSE,TRUE,0,0,15,TRUE,FALSE,FALSE,FALSE,12.3,16.665,26,0
206,FALSE,FALSE,FALSE,TRUE,0,0,16,TRUE,FALSE,FALSE,FALSE,12.3,16.665,26,0
163,FALSE,FALSE,FALSE,TRUE,0,0,17,TRUE,FALSE,FALSE,FALSE,11.48,15.91,30,0
163,FALSE,FALSE,FALSE,TRUE,0,0,18,TRUE,FALSE,FALSE,FALSE,9.84,11.365,48,12.998
105,FALSE,FALSE,FALSE,TRUE,0,0,19,TRUE,FALSE,FALSE,FALSE,9.02,11.365,55,12.998
72,FALSE,FALSE,FALSE,TRUE,0,0,20,TRUE,FALSE,FALSE,FALSE,9.02,12.12,55,7.0015
63,FALSE,FALSE,FALSE,TRUE,0,0,21,TRUE,FALSE,FALSE,FALSE,9.02,13.635,55,0
43,FALSE,FALSE,FALSE,TRUE,0,0,22,TRUE,FALSE,FALSE,FALSE,9.02,13.635,55,0
35,FALSE,FALSE,FALSE,TRUE,0,0,23,TRUE,FALSE,FALSE,FALSE,8.2,12.88,69,0
20,FALSE,FALSE,FALSE,TRUE,1,0,0,TRUE,FALSE,FALSE,FALSE,8.2,11.365,69,6.0032
9,FALSE,FALSE,FALSE,TRUE,1,0,1,TRUE,FALSE,FALSE,FALSE,8.2,12.88,69,0
4,FALSE,FALSE,FALSE,TRUE,1,0,2,TRUE,FALSE,FALSE,FALSE,8.2,12.88,69,0
2,FALSE,FALSE,FALSE,TRUE,1,0,3,TRUE,FALSE,FALSE,FALSE,7.38,12.12,74,0
3,FALSE,FALSE,FALSE,TRUE,1,0,4,TRUE,FALSE,FALSE,FALSE,7.38,12.12,74,0
21,FALSE,FALSE,FALSE,TRUE,1,0,5,TRUE,FALSE,FALSE,FALSE,6.56,11.365,80,0
64,FALSE,FALSE,FALSE,TRUE,1,0,6,TRUE,FALSE,FALSE,FALSE,6.56,9.09,80,7.0015
235,FALSE,FALSE,FALSE,TRUE,1,0,7,TRUE,FALSE,FALSE,FALSE,5.74,7.575,86,8.9981
385,FALSE,FALSE,FALSE,TRUE,1,0,8,FALSE,TRUE,FALSE,FALSE,6.56,9.09,80,7.0015
220,FALSE,FALSE,FALSE,TRUE,1,0,9,FALSE,TRUE,FALSE,FALSE,7.38,10.605,74,6.0032
105,FALSE,FALSE,FALSE,TRUE,1,0,10,FALSE,TRUE,FALSE,FALSE,9.02,12.12,69,7.0015
115,FALSE,FALSE,FALSE,TRUE,1,0,11,FALSE,TRUE,FALSE,FALSE,10.66,14.395,60,6.0032
145,FALSE,FALSE,FALSE,TRUE,1,0,12,TRUE,FALSE,FALSE,FALSE,11.48,14.395,52,7.0015
166,FALSE,FALSE,FALSE,TRUE,1,0,13,FALSE,TRUE,FALSE,FALSE,12.3,15.91,52,7.0015
111,FALSE,FALSE,FALSE,TRUE,1,0,14,FALSE,TRUE,FALSE,FALSE,13.12,16.665,53,8.9981
132,FALSE,FALSE,FALSE,TRUE,1,0,15,FALSE,TRUE,FALSE,FALSE,13.12,16.665,57,7.0015
214,FALSE,FALSE,FALSE,TRUE,1,0,16,FALSE,TRUE,FALSE,FALSE,13.12,16.665,57,6.0032
359,FALSE,FALSE,FALSE,TRUE,1,0,17,FALSE,TRUE,FALSE,FALSE,12.3,16.665,56,0
357,FALSE,FALSE,FALSE,TRUE,1,0,18,TRUE,FALSE,FALSE,FALSE,12.3,15.91,56,6.0032
241,FALSE,FALSE,FALSE,TRUE,1,0,19,TRUE,FALSE,FALSE,FALSE,11.48,15.15,61,6.0032
165,FALSE,FALSE,FALSE,TRUE,1,0,20,TRUE,FALSE,FALSE,FALSE,12.3,15.91,56,6.0032
121,FALSE,FALSE,FALSE,TRUE,1,0,21,TRUE,FALSE,FALSE,FALSE,10.66,15.15,81,0
71,FALSE,FALSE,FALSE,TRUE,1,0,22,TRUE,FALSE,FALSE,FALSE,10.66,15.15,70,0
45,FALSE,FALSE,FALSE,TRUE,1,0,23,TRUE,FALSE,FALSE,FALSE,9.84,14.395,75,0
17,FALSE,FALSE,FALSE,TRUE,1,0,0,TRUE,FALSE,FALSE,FALSE,9.02,13.635,80,0
4,FALSE,FALSE,FALSE,TRUE,1,0,1,TRUE,FALSE,FALSE,FALSE,8.2,12.88,80,0
2,FALSE,FALSE,FALSE,TRUE,1,0,2,TRUE,FALSE,FALSE,FALSE,8.2,12.88,80,0
3,FALSE,FALSE,FALSE,TRUE,1,0,3,TRUE,FALSE,FALSE,FALSE,7.38,12.12,80,0
4,FALSE,FALSE,FALSE,TRUE,1,0,4,TRUE,FALSE,FALSE,FALSE,8.2,12.88,80,0
20,FALSE,FALSE,FALSE,TRUE,1,0,5,TRUE,FALSE,FALSE,FALSE,7.38,12.12,86,0
92,FALSE,FALSE,FALSE,TRUE,1,0,6,TRUE,FALSE,FALSE,FALSE,8.2,12.88,80,0
223,FALSE,FALSE,FALSE,TRUE,1,0,7,TRUE,FALSE,FALSE,FALSE,6.56,8.335,80,11.0014
400,FALSE,FALSE,FALSE,TRUE,1,0,8,TRUE,FALSE,FALSE,FALSE,8.2,11.365,69,7.0015
233,FALSE,FALSE,FALSE,TRUE,1,0,9,TRUE,FALSE,FALSE,FALSE,10.66,12.88,60,11.0014
102,FALSE,FALSE,FALSE,TRUE,1,0,10,TRUE,FALSE,FALSE,FALSE,12.3,15.15,52,11.0014
124,FALSE,FALSE,FALSE,TRUE,1,0,11,TRUE,FALSE,FALSE,FALSE,13.94,15.91,46,16.9979
167,FALSE,FALSE,FALSE,TRUE,1,0,12,TRUE,FALSE,FALSE,FALSE,14.76,16.665,43,23.9994
127,FALSE,FALSE,FALSE,TRUE,1,0,13,TRUE,FALSE,FALSE,FALSE,16.4,20.455,37,22.0028
134,FALSE,FALSE,FALSE,TRUE,1,0,14,TRUE,FALSE,FALSE,FALSE,16.4,20.455,37,16.9979
151,FALSE,FALSE,FALSE,TRUE,1,0,15,TRUE,FALSE,FALSE,FALSE,16.4,20.455,35,16.9979
207,FALSE,FALSE,FALSE,TRUE,1,0,16,TRUE,FALSE,FALSE,FALSE,15.58,19.695,37,16.9979
398,FALSE,FALSE,FALSE,TRUE,1,0,17,TRUE,FALSE,FALSE,FALSE,14.76,17.425,40,12.998
382,FALSE,FALSE,FALSE,TRUE,1,0,18,TRUE,FALSE,FALSE,FALSE,13.94,15.91,42,15.0013
267,FALSE,FALSE,FALSE,TRUE,1,0,19,TRUE,FALSE,FALSE,FALSE,13.12,15.91,49,11.0014
161,FALSE,FALSE,FALSE,TRUE,1,0,20,TRUE,FALSE,FALSE,FALSE,13.12,15.91,49,11.0014
139,FALSE,FALSE,FALSE,TRUE,1,0,21,TRUE,FALSE,FALSE,FALSE,12.3,15.15,52,11.0014
107,FALSE,FALSE,FALSE,TRUE,1,0,22,TRUE,FALSE,FALSE,FALSE,12.3,15.15,52,11.0014
59,FALSE,FALSE,FALSE,TRUE,1,0,23,TRUE,FALSE,FALSE,FALSE,10.66,15.15,70,0
22,FALSE,FALSE,FALSE,TRUE,1,0,0,TRUE,FALSE,FALSE,FALSE,10.66,15.15,75,0
8,FALSE,FALSE,FALSE,TRUE,1,0,1,TRUE,FALSE,FALSE,FALSE,10.66,15.15,75,0
2,FALSE,FALSE,FALSE,TRUE,1,0,2,TRUE,FALSE,FALSE,FALSE,10.66,15.15,75,0
3,FALSE,FALSE,FALSE,TRUE,1,0,3,TRUE,FALSE,FALSE,FALSE,11.48,15.91,65,0
4,FALSE,FALSE,FALSE,TRUE,1,0,4,TRUE,FALSE,FALSE,FALSE,10.66,15.15,75,0
26,FALSE,FALSE,FALSE,TRUE,1,0,5,FALSE,TRUE,FALSE,FALSE,10.66,15.15,81,0
87,FALSE,FALSE,FALSE,TRUE,1,0,6,FALSE,TRUE,FALSE,FALSE,10.66,15.15,87,0
247,FALSE,FALSE,FALSE,TRUE,1,0,7,TRUE,FALSE,FALSE,FALSE,11.48,15.91,75,0
467,FALSE,FALSE,FALSE,TRUE,1,0,8,FALSE,TRUE,FALSE,FALSE,10.66,15.15,87,0
239,FALSE,FALSE,FALSE,TRUE,1,0,9,FALSE,TRUE,FALSE,FALSE,12.3,16.665,61,0
142,FALSE,FALSE,FALSE,TRUE,1,0,10,FALSE,TRUE,FALSE,FALSE,13.12,17.425,57,0
115,FALSE,FALSE,FALSE,TRUE,1,0,11,FALSE,TRUE,FALSE,FALSE,13.94,18.18,55,0
144,FALSE,FALSE,FALSE,TRUE,1,0,12,FALSE,TRUE,FALSE,FALSE,14.76,18.18,57,6.0032
133,FALSE,FALSE,FALSE,TRUE,1,0,13,FALSE,TRUE,FALSE,FALSE,14.76,18.18,57,7.0015
151,FALSE,FALSE,FALSE,TRUE,1,0,14,FALSE,TRUE,FALSE,FALSE,15.58,19.695,54,6.0032
167,FALSE,FALSE,FALSE,TRUE,1,0,15,FALSE,TRUE,FALSE,FALSE,15.58,19.695,54,7.0015
245,FALSE,FALSE,FALSE,TRUE,1,0,16,FALSE,TRUE,FALSE,FALSE,15.58,19.695,54,7.0015
396,FALSE,FALSE,FALSE,TRUE,1,0,17,FALSE,TRUE,FALSE,FALSE,14.76,18.18,57,7.0015
390,FALSE,FALSE,FALSE,TRUE,1,0,18,FALSE,TRUE,FALSE,FALSE,14.76,17.425,62,11.0014
268,FALSE,FALSE,FALSE,TRUE,1,0,19,FALSE,TRUE,FALSE,FALSE,14.76,18.18,62,7.0015
175,FALSE,FALSE,FALSE,TRUE,1,0,20,FALSE,TRUE,FALSE,FALSE,13.94,17.425,66,7.0015
154,FALSE,FALSE,FALSE,TRUE,1,0,21,FALSE,TRUE,FALSE,FALSE,13.94,16.665,66,11.0014
104,FALSE,FALSE,FALSE,TRUE,1,0,22,TRUE,FALSE,FALSE,FALSE,13.94,16.665,66,11.0014
51,FALSE,FALSE,FALSE,TRUE,1,0,23,TRUE,FALSE,FALSE,FALSE,13.12,15.91,70,11.0014
50,FALSE,FALSE,FALSE,TRUE,1,0,0,TRUE,FALSE,FALSE,FALSE,13.12,15.91,70,11.0014
20,FALSE,FALSE,FALSE,TRUE,1,0,1,FALSE,TRUE,FALSE,FALSE,13.12,15.91,70,11.0014
7,FALSE,FALSE,FALSE,TRUE,1,0,2,FALSE,TRUE,FALSE,FALSE,13.12,16.665,70,8.9981
3,FALSE,FALSE,FALSE,TRUE,1,0,3,FALSE,TRUE,FALSE,FALSE,13.12,16.665,70,8.9981
6,FALSE,FALSE,FALSE,TRUE,1,0,4,FALSE,TRUE,FALSE,FALSE,13.12,15.15,70,15.0013
24,FALSE,FALSE,FALSE,TRUE,1,0,5,FALSE,TRUE,FALSE,FALSE,13.12,15.15,70,19.0012
92,FALSE,FALSE,FALSE,TRUE,1,0,6,TRUE,FALSE,FALSE,FALSE,13.12,15.91,66,12.998
258,FALSE,FALSE,FALSE,TRUE,1,0,7,TRUE,FALSE,FALSE,FALSE,13.12,15.91,70,12.998
457,FALSE,FALSE,FALSE,TRUE,1,0,8,FALSE,TRUE,FALSE,FALSE,13.94,15.91,66,15.0013
280,FALSE,FALSE,FALSE,TRUE,1,0,9,FALSE,TRUE,FALSE,FALSE,14.76,16.665,62,19.0012
109,FALSE,FALSE,FALSE,TRUE,1,0,10,FALSE,TRUE,FALSE,FALSE,16.4,20.455,58,19.9995
135,FALSE,FALSE,FALSE,TRUE,1,0,11,FALSE,TRUE,FALSE,FALSE,16.4,20.455,62,27.9993
157,FALSE,FALSE,FALSE,TRUE,1,0,12,FALSE,TRUE,FALSE,FALSE,18.86,22.725,59,32.9975
164,FALSE,FALSE,FALSE,TRUE,1,0,13,FALSE,TRUE,FALSE,FALSE,20.5,24.24,55,23.9994
132,FALSE,FALSE,FALSE,TRUE,1,0,14,FALSE,TRUE,FALSE,FALSE,21.32,25,52,22.0028
82,FALSE,FALSE,FALSE,TRUE,1,0,15,FALSE,FALSE,TRUE,FALSE,21.32,25,55,15.0013
131,FALSE,FALSE,FALSE,TRUE,1,0,16,FALSE,FALSE,TRUE,FALSE,18.86,22.725,72,11.0014
324,FALSE,FALSE,FALSE,TRUE,1,0,17,FALSE,TRUE,FALSE,FALSE,21.32,25,59,19.0012
377,FALSE,FALSE,FALSE,TRUE,1,0,18,FALSE,TRUE,FALSE,FALSE,21.32,25,59,19.9995
287,FALSE,FALSE,FALSE,TRUE,1,0,19,FALSE,TRUE,FALSE,FALSE,21.32,25,59,19.0012
221,FALSE,FALSE,FALSE,TRUE,1,0,20,TRUE,FALSE,FALSE,FALSE,21.32,25,59,22.0028
155,FALSE,FALSE,FALSE,TRUE,1,0,21,TRUE,FALSE,FALSE,FALSE,20.5,24.24,63,19.9995
124,FALSE,FALSE,FALSE,TRUE,1,0,22,TRUE,FALSE,FALSE,FALSE,21.32,25,63,22.0028
114,FALSE,FALSE,FALSE,TRUE,1,0,23,TRUE,FALSE,FALSE,FALSE,21.32,25,63,22.0028
72,FALSE,FALSE,FALSE,TRUE,1,0,0,TRUE,FALSE,FALSE,FALSE,20.5,24.24,72,22.0028
31,FALSE,FALSE,FALSE,TRUE,1,0,1,TRUE,FALSE,FALSE,FALSE,20.5,24.24,72,15.0013
23,FALSE,FALSE,FALSE,TRUE,1,0,2,TRUE,FALSE,FALSE,FALSE,19.68,23.485,77,7.0015
5,FALSE,FALSE,FALSE,TRUE,1,0,3,TRUE,FALSE,FALSE,FALSE,18.86,22.725,82,8.9981
5,FALSE,FALSE,FALSE,TRUE,1,0,4,FALSE,TRUE,FALSE,FALSE,20.5,24.24,59,12.998
26,FALSE,FALSE,FALSE,TRUE,1,0,5,TRUE,FALSE,FALSE,FALSE,19.68,23.485,44,26.0027
82,FALSE,FALSE,FALSE,TRUE,1,0,6,FALSE,TRUE,FALSE,FALSE,18.04,21.97,33,19.9995
231,FALSE,FALSE,FALSE,TRUE,1,0,7,FALSE,TRUE,FALSE,FALSE,15.58,19.695,46,19.9995
459,FALSE,FALSE,FALSE,TRUE,1,0,8,TRUE,FALSE,FALSE,FALSE,14.76,16.665,46,27.9993
243,FALSE,FALSE,FALSE,TRUE,1,0,9,TRUE,FALSE,FALSE,FALSE,14.76,16.665,46,26.0027
132,FALSE,FALSE,FALSE,TRUE,1,0,10,TRUE,FALSE,FALSE,FALSE,13.94,15.15,46,19.9995
144,FALSE,FALSE,FALSE,TRUE,1,0,11,FALSE,TRUE,FALSE,FALSE,13.94,15.15,42,19.9995
